,State,State Code,Year,Year Code,Deaths,Population,Crude Rate,Text
311,Kentucky,KY,2004.0,2004.0,802.0,3874996.0,21.0,"Kentucky<br>Total Deaths: 802.0<br>Population: 3874996.0<br>Death Rate Per 100,000: 21.0<br>"
312,Kentucky,KY,2005.0,2005.0,913.0,3910080.0,23.0,"Kentucky<br>Total Deaths: 913.0<br>Population: 3910080.0<br>Death Rate Per 100,000: 23.0<br>"
313,Kentucky,KY,2006.0,2006.0,996.0,3945685.0,25.0,"Kentucky<br>Total Deaths: 996.0<br>Population: 3945685.0<br>Death Rate Per 100,000: 25.0<br>"
314,Kentucky,KY,2007.0,2007.0,1002.0,3979226.0,25.0,"Kentucky<br>Total Deaths: 1002.0<br>Population: 3979226.0<br>Death Rate Per 100,000: 25.0<br>"
315,Kentucky,KY,2008.0,2008.0,1014.0,4008411.0,25.0,"Kentucky<br>Total Deaths: 1014.0<br>Population: 4008411.0<br>Death Rate Per 100,000: 25.0<br>"
316,Kentucky,KY,2009.0,2009.0,1087.0,4035177.0,27.0,"Kentucky<br>Total Deaths: 1087.0<br>Population: 4035177.0<br>Death Rate Per 100,000: 27.0<br>"
317,Kentucky,KY,2010.0,2010.0,1334.0,4057000.0,33.0,"Kentucky<br>Total Deaths: 1334.0<br>Population: 4057000.0<br>Death Rate Per 100,000: 33.0<br>"
318,Kentucky,KY,2011.0,2011.0,1388.0,4088195.0,34.0,"Kentucky<br>Total Deaths: 1388.0<br>Population: 4088195.0<br>Death Rate Per 100,000: 34.0<br>"
319,Kentucky,KY,2012.0,2012.0,1477.0,4100880.0,36.0,"Kentucky<br>Total Deaths: 1477.0<br>Population: 4100880.0<br>Death Rate Per 100,000: 36.0<br>"
320,Kentucky,KY,2013.0,2013.0,1380.0,4120421.0,33.0,"Kentucky<br>Total Deaths: 1380.0<br>Population: 4120421.0<br>Death Rate Per 100,000: 33.0<br>"
321,Kentucky,KY,2014.0,2014.0,1520.0,4137224.0,37.0,"Kentucky<br>Total Deaths: 1520.0<br>Population: 4137224.0<br>Death Rate Per 100,000: 37.0<br>"
322,Kentucky,KY,2015.0,2015.0,1797.0,4147703.0,43.0,"Kentucky<br>Total Deaths: 1797.0<br>Population: 4147703.0<br>Death Rate Per 100,000: 43.0<br>"
323,Kentucky,KY,2016.0,2016.0,2023.0,4161221.0,49.0,"Kentucky<br>Total Deaths: 2023.0<br>Population: 4161221.0<br>Death Rate Per 100,000: 49.0<br>"
324,Louisiana,LA,1999.0,1999.0,547.0,4143450.0,13.0,"Louisiana<br>Total Deaths: 547.0<br>Population: 4143450.0<br>Death Rate Per 100,000: 13.0<br>"
325,Louisiana,LA,2000.0,2000.0,558.0,4151584.0,13.0,"Louisiana<br>Total Deaths: 558.0<br>Population: 4151584.0<br>Death Rate Per 100,000: 13.0<br>"
326,Louisiana,LA,2001.0,2001.0,588.0,4161114.0,14.0,"Louisiana<br>Total Deaths: 588.0<br>Population: 4161114.0<br>Death Rate Per 100,000: 14.0<br>"
327,Louisiana,LA,2002.0,2002.0,696.0,4178442.0,17.0,"Louisiana<br>Total Deaths: 696.0<br>Population: 4178442.0<br>Death Rate Per 100,000: 17.0<br>"
328,Louisiana,LA,2003.0,2003.0,856.0,4200686.0,20.0,"Louisiana<br>Total Deaths: 856.0<br>Population: 4200686.0<br>Death Rate Per 100,000: 20.0<br>"
329,Louisiana,LA,2004.0,2004.0,870.0,4229953.0,21.0,"Louisiana<br>Total Deaths: 870.0<br>Population: 4229953.0<br>Death Rate Per 100,000: 21.0<br>"
330,Louisiana,LA,2005.0,2005.0,966.0,4253550.0,23.0,"Louisiana<br>Total Deaths: 966.0<br>Population: 4253550.0<br>Death Rate Per 100,000: 23.0<br>"
331,Louisiana,LA,2006.0,2006.0,1014.0,4014383.0,25.0,"Louisiana<br>Total Deaths: 1014.0<br>Population: 4014383.0<br>Death Rate Per 100,000: 25.0<br>"
332,Louisiana,LA,2007.0,2007.0,1060.0,4076323.0,26.0,"Louisiana<br>Total Deaths: 1060.0<br>Population: 4076323.0<br>Death Rate Per 100,000: 26.0<br>"
333,Louisiana,LA,2008.0,2008.0,894.0,4125820.0,22.0,"Louisiana<br>Total Deaths: 894.0<br>Population: 4125820.0<br>Death Rate Per 100,000: 22.0<br>"
334,Louisiana,LA,2009.0,2009.0,841.0,4178483.0,20.0,"Louisiana<br>Total Deaths: 841.0<br>Population: 4178483.0<br>Death Rate Per 100,000: 20.0<br>"
335,Louisiana,LA,2010.0,2010.0,850.0,4219112.0,20.0,"Louisiana<br>Total Deaths: 850.0<br>Population: 4219112.0<br>Death Rate Per 100,000: 20.0<br>"
336,Louisiana,LA,2011.0,2011.0,806.0,4258053.0,19.0,"Louisiana<br>Total Deaths: 806.0<br>Population: 4258053.0<br>Death Rate Per 100,000: 19.0<br>"
337,Louisiana,LA,2012.0,2012.0,801.0,4287127.0,19.0,"Louisiana<br>Total Deaths: 801.0<br>Population: 4287127.0<br>Death Rate Per 100,000: 19.0<br>"
338,Louisiana,LA,2013.0,2013.0,1134.0,4317253.0,26.0,"Louisiana<br>Total Deaths: 1134.0<br>Population: 4317253.0<br>Death Rate Per 100,000: 26.0<br>"
339,Louisiana,LA,2014.0,2014.0,1139.0,4341042.0,26.0,"Louisiana<br>Total Deaths: 1139.0<br>Population: 4341042.0<br>Death Rate Per 100,000: 26.0<br>"
340,Louisiana,LA,2015.0,2015.0,1288.0,4359907.0,30.0,"Louisiana<br>Total Deaths: 1288.0<br>Population: 4359907.0<br>Death Rate Per 100,000: 30.0<br>"
341,Louisiana,LA,2016.0,2016.0,1356.0,4371065.0,31.0,"Louisiana<br>Total Deaths: 1356.0<br>Population: 4371065.0<br>Death Rate Per 100,000: 31.0<br>"
342,Maine,ME,1999.0,1999.0,175.0,1196280.0,15.0,"Maine<br>Total Deaths: 175.0<br>Population: 1196280.0<br>Death Rate Per 100,000: 15.0<br>"
343,Maine,ME,2000.0,2000.0,159.0,1204197.0,13.0,"Maine<br>Total Deaths: 159.0<br>Population: 1204197.0<br>Death Rate Per 100,000: 13.0<br>"
344,Maine,ME,2001.0,2001.0,186.0,1215273.0,15.0,"Maine<br>Total Deaths: 186.0<br>Population: 1215273.0<br>Death Rate Per 100,000: 15.0<br>"
345,Maine,ME,2002.0,2002.0,248.0,1225698.0,20.0,"Maine<br>Total Deaths: 248.0<br>Population: 1225698.0<br>Death Rate Per 100,000: 20.0<br>"
346,Maine,ME,2003.0,2003.0,250.0,1235895.0,20.0,"Maine<br>Total Deaths: 250.0<br>Population: 1235895.0<br>Death Rate Per 100,000: 20.0<br>"
347,Maine,ME,2004.0,2004.0,250.0,1242885.0,20.0,"Maine<br>Total Deaths: 250.0<br>Population: 1242885.0<br>Death Rate Per 100,000: 20.0<br>"
348,Maine,ME,2005.0,2005.0,299.0,1247760.0,24.0,"Maine<br>Total Deaths: 299.0<br>Population: 1247760.0<br>Death Rate Per 100,000: 24.0<br>"
349,Maine,ME,2006.0,2006.0,280.0,1252796.0,22.0,"Maine<br>Total Deaths: 280.0<br>Population: 1252796.0<br>Death Rate Per 100,000: 22.0<br>"
350,Maine,ME,2007.0,2007.0,294.0,1255774.0,23.0,"Maine<br>Total Deaths: 294.0<br>Population: 1255774.0<br>Death Rate Per 100,000: 23.0<br>"
351,Maine,ME,2008.0,2008.0,260.0,1259302.0,21.0,"Maine<br>Total Deaths: 260.0<br>Population: 1259302.0<br>Death Rate Per 100,000: 21.0<br>"
352,Maine,ME,2009.0,2009.0,315.0,1259400.0,25.0,"Maine<br>Total Deaths: 315.0<br>Population: 1259400.0<br>Death Rate Per 100,000: 25.0<br>"
353,Maine,ME,2010.0,2010.0,272.0,1258841.0,22.0,"Maine<br>Total Deaths: 272.0<br>Population: 1258841.0<br>Death Rate Per 100,000: 22.0<br>"
354,Maine,ME,2011.0,2011.0,283.0,1260495.0,22.0,"Maine<br>Total Deaths: 283.0<br>Population: 1260495.0<br>Death Rate Per 100,000: 22.0<br>"
355,Maine,ME,2012.0,2012.0,294.0,1262288.0,23.0,"Maine<br>Total Deaths: 294.0<br>Population: 1262288.0<br>Death Rate Per 100,000: 23.0<br>"
356,Maine,ME,2013.0,2013.0,325.0,1263288.0,26.0,"Maine<br>Total Deaths: 325.0<br>Population: 1263288.0<br>Death Rate Per 100,000: 26.0<br>"
357,Maine,ME,2014.0,2014.0,377.0,1265310.0,30.0,"Maine<br>Total Deaths: 377.0<br>Population: 1265310.0<br>Death Rate Per 100,000: 30.0<br>"
358,Maine,ME,2015.0,2015.0,472.0,1264641.0,37.0,"Maine<br>Total Deaths: 472.0<br>Population: 1264641.0<br>Death Rate Per 100,000: 37.0<br>"
359,Maine,ME,2016.0,2016.0,561.0,1266411.0,44.0,"Maine<br>Total Deaths: 561.0<br>Population: 1266411.0<br>Death Rate Per 100,000: 44.0<br>"
360,Maryland,MD,1999.0,1999.0,969.0,4899878.0,20.0,"Maryland<br>Total Deaths: 969.0<br>Population: 4899878.0<br>Death Rate Per 100,000: 20.0<br>"
361,Maryland,MD,2000.0,2000.0,949.0,4943093.0,19.0,"Maryland<br>Total Deaths: 949.0<br>Population: 4943093.0<br>Death Rate Per 100,000: 19.0<br>"
362,Maryland,MD,2001.0,2001.0,948.0,5019863.0,19.0,"Maryland<br>Total Deaths: 948.0<br>Population: 5019863.0<br>Death Rate Per 100,000: 19.0<br>"
363,Maryland,MD,2002.0,2002.0,1054.0,5082651.0,21.0,"Maryland<br>Total Deaths: 1054.0<br>Population: 5082651.0<br>Death Rate Per 100,000: 21.0<br>"
364,Maryland,MD,2003.0,2003.0,1113.0,5134149.0,22.0,"Maryland<br>Total Deaths: 1113.0<br>Population: 5134149.0<br>Death Rate Per 100,000: 22.0<br>"
365,Maryland,MD,2004.0,2004.0,997.0,5181206.0,19.0,"Maryland<br>Total Deaths: 997.0<br>Population: 5181206.0<br>Death Rate Per 100,000: 19.0<br>"
366,Maryland,MD,2005.0,2005.0,974.0,5225466.0,19.0,"Maryland<br>Total Deaths: 974.0<br>Population: 5225466.0<br>Death Rate Per 100,000: 19.0<br>"
367,Maryland,MD,2006.0,2006.0,1097.0,5261795.0,21.0,"Maryland<br>Total Deaths: 1097.0<br>Population: 5261795.0<br>Death Rate Per 100,000: 21.0<br>"
368,Maryland,MD,2007.0,2007.0,1143.0,5287499.0,22.0,"Maryland<br>Total Deaths: 1143.0<br>Population: 5287499.0<br>Death Rate Per 100,000: 22.0<br>"
369,Maryland,MD,2008.0,2008.0,996.0,5318850.0,19.0,"Maryland<br>Total Deaths: 996.0<br>Population: 5318850.0<br>Death Rate Per 100,000: 19.0<br>"
370,Maryland,MD,2009.0,2009.0,1062.0,5365234.0,20.0,"Maryland<br>Total Deaths: 1062.0<br>Population: 5365234.0<br>Death Rate Per 100,000: 20.0<br>"
371,Maryland,MD,2010.0,2010.0,964.0,5409064.0,18.0,"Maryland<br>Total Deaths: 964.0<br>Population: 5409064.0<br>Death Rate Per 100,000: 18.0<br>"
372,Maryland,MD,2011.0,2011.0,1037.0,5462136.0,19.0,"Maryland<br>Total Deaths: 1037.0<br>Population: 5462136.0<br>Death Rate Per 100,000: 19.0<br>"
373,Maryland,MD,2012.0,2012.0,1133.0,5519339.0,21.0,"Maryland<br>Total Deaths: 1133.0<br>Population: 5519339.0<br>Death Rate Per 100,000: 21.0<br>"
374,Maryland,MD,2013.0,2013.0,1224.0,5561604.0,22.0,"Maryland<br>Total Deaths: 1224.0<br>Population: 5561604.0<br>Death Rate Per 100,000: 22.0<br>"
375,Maryland,MD,2014.0,2014.0,1390.0,5606653.0,25.0,"Maryland<br>Total Deaths: 1390.0<br>Population: 5606653.0<br>Death Rate Per 100,000: 25.0<br>"
376,Maryland,MD,2015.0,2015.0,1619.0,5637366.0,29.0,"Maryland<br>Total Deaths: 1619.0<br>Population: 5637366.0<br>Death Rate Per 100,000: 29.0<br>"
377,Maryland,MD,2016.0,2016.0,2442.0,5649352.0,43.0,"Maryland<br>Total Deaths: 2442.0<br>Population: 5649352.0<br>Death Rate Per 100,000: 43.0<br>"
378,Massachusetts,MA,1999.0,1999.0,866.0,5918094.0,15.0,"Massachusetts<br>Total Deaths: 866.0<br>Population: 5918094.0<br>Death Rate Per 100,000: 15.0<br>"
379,Massachusetts,MA,2000.0,2000.0,824.0,5951829.0,14.0,"Massachusetts<br>Total Deaths: 824.0<br>Population: 5951829.0<br>Death Rate Per 100,000: 14.0<br>"
380,Massachusetts,MA,2001.0,2001.0,1060.0,6002209.0,18.0,"Massachusetts<br>Total Deaths: 1060.0<br>Population: 6002209.0<br>Death Rate Per 100,000: 18.0<br>"
381,Massachusetts,MA,2002.0,2002.0,1120.0,6024613.0,19.0,"Massachusetts<br>Total Deaths: 1120.0<br>Population: 6024613.0<br>Death Rate Per 100,000: 19.0<br>"
382,Massachusetts,MA,2003.0,2003.0,1267.0,6033855.0,21.0,"Massachusetts<br>Total Deaths: 1267.0<br>Population: 6033855.0<br>Death Rate Per 100,000: 21.0<br>"
383,Massachusetts,MA,2004.0,2004.0,1069.0,6028403.0,18.0,"Massachusetts<br>Total Deaths: 1069.0<br>Population: 6028403.0<br>Death Rate Per 100,000: 18.0<br>"
384,Massachusetts,MA,2005.0,2005.0,1246.0,6025741.0,21.0,"Massachusetts<br>Total Deaths: 1246.0<br>Population: 6025741.0<br>Death Rate Per 100,000: 21.0<br>"
385,Massachusetts,MA,2006.0,2006.0,1392.0,6038300.0,23.0,"Massachusetts<br>Total Deaths: 1392.0<br>Population: 6038300.0<br>Death Rate Per 100,000: 23.0<br>"
386,Massachusetts,MA,2007.0,2007.0,1443.0,6062550.0,24.0,"Massachusetts<br>Total Deaths: 1443.0<br>Population: 6062550.0<br>Death Rate Per 100,000: 24.0<br>"
387,Massachusetts,MA,2008.0,2008.0,1316.0,6100678.0,22.0,"Massachusetts<br>Total Deaths: 1316.0<br>Population: 6100678.0<br>Death Rate Per 100,000: 22.0<br>"
388,Massachusetts,MA,2009.0,2009.0,1336.0,6150031.0,22.0,"Massachusetts<br>Total Deaths: 1336.0<br>Population: 6150031.0<br>Death Rate Per 100,000: 22.0<br>"
389,Massachusetts,MA,2010.0,2010.0,1320.0,6180542.0,21.0,"Massachusetts<br>Total Deaths: 1320.0<br>Population: 6180542.0<br>Death Rate Per 100,000: 21.0<br>"
390,Massachusetts,MA,2011.0,2011.0,1488.0,6221885.0,24.0,"Massachusetts<br>Total Deaths: 1488.0<br>Population: 6221885.0<br>Death Rate Per 100,000: 24.0<br>"
391,Massachusetts,MA,2012.0,2012.0,1500.0,6280587.0,24.0,"Massachusetts<br>Total Deaths: 1500.0<br>Population: 6280587.0<br>Death Rate Per 100,000: 24.0<br>"
392,Massachusetts,MA,2013.0,2013.0,1684.0,6327278.0,27.0,"Massachusetts<br>Total Deaths: 1684.0<br>Population: 6327278.0<br>Death Rate Per 100,000: 27.0<br>"
393,Massachusetts,MA,2014.0,2014.0,1976.0,6379353.0,31.0,"Massachusetts<br>Total Deaths: 1976.0<br>Population: 6379353.0<br>Death Rate Per 100,000: 31.0<br>"
394,Massachusetts,MA,2015.0,2015.0,2484.0,6427860.0,39.0,"Massachusetts<br>Total Deaths: 2484.0<br>Population: 6427860.0<br>Death Rate Per 100,000: 39.0<br>"
395,Massachusetts,MA,2016.0,2016.0,3068.0,6450403.0,48.0,"Massachusetts<br>Total Deaths: 3068.0<br>Population: 6450403.0<br>Death Rate Per 100,000: 48.0<br>"
396,Michigan,MI,1999.0,1999.0,1329.0,9225299.0,14.0,"Michigan<br>Total Deaths: 1329.0<br>Population: 9225299.0<br>Death Rate Per 100,000: 14.0<br>"
397,Michigan,MI,2000.0,2000.0,1549.0,9266439.0,17.0,"Michigan<br>Total Deaths: 1549.0<br>Population: 9266439.0<br>Death Rate Per 100,000: 17.0<br>"
398,Michigan,MI,2001.0,2001.0,1668.0,9321859.0,18.0,"Michigan<br>Total Deaths: 1668.0<br>Population: 9321859.0<br>Death Rate Per 100,000: 18.0<br>"
399,Michigan,MI,2002.0,2002.0,1756.0,9351478.0,19.0,"Michigan<br>Total Deaths: 1756.0<br>Population: 9351478.0<br>Death Rate Per 100,000: 19.0<br>"
400,Michigan,MI,2003.0,2003.0,1733.0,9382449.0,18.0,"Michigan<br>Total Deaths: 1733.0<br>Population: 9382449.0<br>Death Rate Per 100,000: 18.0<br>"
401,Michigan,MI,2004.0,2004.0,1904.0,9400824.0,20.0,"Michigan<br>Total Deaths: 1904.0<br>Population: 9400824.0<br>Death Rate Per 100,000: 20.0<br>"
402,Michigan,MI,2005.0,2005.0,2120.0,9404585.0,23.0,"Michigan<br>Total Deaths: 2120.0<br>Population: 9404585.0<br>Death Rate Per 100,000: 23.0<br>"
403,Michigan,MI,2006.0,2006.0,2352.0,9400621.0,25.0,"Michigan<br>Total Deaths: 2352.0<br>Population: 9400621.0<br>Death Rate Per 100,000: 25.0<br>"
404,Michigan,MI,2007.0,2007.0,2252.0,9375163.0,24.0,"Michigan<br>Total Deaths: 2252.0<br>Population: 9375163.0<br>Death Rate Per 100,000: 24.0<br>"
405,Michigan,MI,2008.0,2008.0,2350.0,9332020.0,25.0,"Michigan<br>Total Deaths: 2350.0<br>Population: 9332020.0<br>Death Rate Per 100,000: 25.0<br>"
406,Michigan,MI,2009.0,2009.0,2631.0,9299798.0,28.0,"Michigan<br>Total Deaths: 2631.0<br>Population: 9299798.0<br>Death Rate Per 100,000: 28.0<br>"
407,Michigan,MI,2010.0,2010.0,2648.0,9287354.0,29.0,"Michigan<br>Total Deaths: 2648.0<br>Population: 9287354.0<br>Death Rate Per 100,000: 29.0<br>"
408,Michigan,MI,2011.0,2011.0,2601.0,9291797.0,28.0,"Michigan<br>Total Deaths: 2601.0<br>Population: 9291797.0<br>Death Rate Per 100,000: 28.0<br>"
409,Michigan,MI,2012.0,2012.0,2504.0,9307646.0,27.0,"Michigan<br>Total Deaths: 2504.0<br>Population: 9307646.0<br>Death Rate Per 100,000: 27.0<br>"
410,Michigan,MI,2013.0,2013.0,2692.0,9322854.0,29.0,"Michigan<br>Total Deaths: 2692.0<br>Population: 9322854.0<br>Death Rate Per 100,000: 29.0<br>"
411,Michigan,MI,2014.0,2014.0,2944.0,9339585.0,32.0,"Michigan<br>Total Deaths: 2944.0<br>Population: 9339585.0<br>Death Rate Per 100,000: 32.0<br>"
412,Michigan,MI,2015.0,2015.0,3297.0,9350800.0,35.0,"Michigan<br>Total Deaths: 3297.0<br>Population: 9350800.0<br>Death Rate Per 100,000: 35.0<br>"
413,Michigan,MI,2016.0,2016.0,3726.0,9353877.0,40.0,"Michigan<br>Total Deaths: 3726.0<br>Population: 9353877.0<br>Death Rate Per 100,000: 40.0<br>"
414,Minnesota,MN,1999.0,1999.0,472.0,4546880.0,10.0,"Minnesota<br>Total Deaths: 472.0<br>Population: 4546880.0<br>Death Rate Per 100,000: 10.0<br>"
415,Minnesota,MN,2000.0,2000.0,481.0,4589885.0,10.0,"Minnesota<br>Total Deaths: 481.0<br>Population: 4589885.0<br>Death Rate Per 100,000: 10.0<br>"
416,Minnesota,MN,2001.0,2001.0,546.0,4650080.0,12.0,"Minnesota<br>Total Deaths: 546.0<br>Population: 4650080.0<br>Death Rate Per 100,000: 12.0<br>"
417,Minnesota,MN,2002.0,2002.0,568.0,4685483.0,12.0,"Minnesota<br>Total Deaths: 568.0<br>Population: 4685483.0<br>Death Rate Per 100,000: 12.0<br>"
418,Minnesota,MN,2003.0,2003.0,600.0,4717972.0,13.0,"Minnesota<br>Total Deaths: 600.0<br>Population: 4717972.0<br>Death Rate Per 100,000: 13.0<br>"
419,Minnesota,MN,2004.0,2004.0,659.0,4747180.0,14.0,"Minnesota<br>Total Deaths: 659.0<br>Population: 4747180.0<br>Death Rate Per 100,000: 14.0<br>"
420,Minnesota,MN,2005.0,2005.0,683.0,4775905.0,14.0,"Minnesota<br>Total Deaths: 683.0<br>Population: 4775905.0<br>Death Rate Per 100,000: 14.0<br>"
421,Minnesota,MN,2006.0,2006.0,749.0,4816885.0,16.0,"Minnesota<br>Total Deaths: 749.0<br>Population: 4816885.0<br>Death Rate Per 100,000: 16.0<br>"
422,Minnesota,MN,2007.0,2007.0,691.0,4854165.0,14.0,"Minnesota<br>Total Deaths: 691.0<br>Population: 4854165.0<br>Death Rate Per 100,000: 14.0<br>"
423,Minnesota,MN,2008.0,2008.0,805.0,4891573.0,16.0,"Minnesota<br>Total Deaths: 805.0<br>Population: 4891573.0<br>Death Rate Per 100,000: 16.0<br>"
424,Minnesota,MN,2009.0,2009.0,881.0,4926072.0,18.0,"Minnesota<br>Total Deaths: 881.0<br>Population: 4926072.0<br>Death Rate Per 100,000: 18.0<br>"
425,Minnesota,MN,2010.0,2010.0,854.0,4948421.0,17.0,"Minnesota<br>Total Deaths: 854.0<br>Population: 4948421.0<br>Death Rate Per 100,000: 17.0<br>"
426,Minnesota,MN,2011.0,2011.0,1006.0,4992601.0,20.0,"Minnesota<br>Total Deaths: 1006.0<br>Population: 4992601.0<br>Death Rate Per 100,000: 20.0<br>"
427,Minnesota,MN,2012.0,2012.0,1044.0,5030801.0,21.0,"Minnesota<br>Total Deaths: 1044.0<br>Population: 5030801.0<br>Death Rate Per 100,000: 21.0<br>"
428,Minnesota,MN,2013.0,2013.0,1105.0,5072813.0,22.0,"Minnesota<br>Total Deaths: 1105.0<br>Population: 5072813.0<br>Death Rate Per 100,000: 22.0<br>"
429,Minnesota,MN,2014.0,2014.0,1144.0,5108530.0,22.0,"Minnesota<br>Total Deaths: 1144.0<br>Population: 5108530.0<br>Death Rate Per 100,000: 22.0<br>"
430,Minnesota,MN,2015.0,2015.0,1251.0,5139060.0,24.0,"Minnesota<br>Total Deaths: 1251.0<br>Population: 5139060.0<br>Death Rate Per 100,000: 24.0<br>"
431,Minnesota,MN,2016.0,2016.0,1419.0,5167448.0,27.0,"Minnesota<br>Total Deaths: 1419.0<br>Population: 5167448.0<br>Death Rate Per 100,000: 27.0<br>"
432,Mississippi,MS,1999.0,1999.0,256.0,2624620.0,10.0,"Mississippi<br>Total Deaths: 256.0<br>Population: 2624620.0<br>Death Rate Per 100,000: 10.0<br>"
433,Mississippi,MS,2000.0,2000.0,291.0,2640294.0,11.0,"Mississippi<br>Total Deaths: 291.0<br>Population: 2640294.0<br>Death Rate Per 100,000: 11.0<br>"
434,Mississippi,MS,2001.0,2001.0,350.0,2648547.0,13.0,"Mississippi<br>Total Deaths: 350.0<br>Population: 2648547.0<br>Death Rate Per 100,000: 13.0<br>"
435,Mississippi,MS,2002.0,2002.0,358.0,2654190.0,13.0,"Mississippi<br>Total Deaths: 358.0<br>Population: 2654190.0<br>Death Rate Per 100,000: 13.0<br>"
436,Mississippi,MS,2003.0,2003.0,359.0,2663711.0,13.0,"Mississippi<br>Total Deaths: 359.0<br>Population: 2663711.0<br>Death Rate Per 100,000: 13.0<br>"
437,Mississippi,MS,2004.0,2004.0,435.0,2682391.0,16.0,"Mississippi<br>Total Deaths: 435.0<br>Population: 2682391.0<br>Death Rate Per 100,000: 16.0<br>"
438,Mississippi,MS,2005.0,2005.0,423.0,2698610.0,16.0,"Mississippi<br>Total Deaths: 423.0<br>Population: 2698610.0<br>Death Rate Per 100,000: 16.0<br>"
439,Mississippi,MS,2006.0,2006.0,524.0,2700310.0,19.0,"Mississippi<br>Total Deaths: 524.0<br>Population: 2700310.0<br>Death Rate Per 100,000: 19.0<br>"
440,Mississippi,MS,2007.0,2007.0,492.0,2718832.0,18.0,"Mississippi<br>Total Deaths: 492.0<br>Population: 2718832.0<br>Death Rate Per 100,000: 18.0<br>"
441,Mississippi,MS,2008.0,2008.0,493.0,2734735.0,18.0,"Mississippi<br>Total Deaths: 493.0<br>Population: 2734735.0<br>Death Rate Per 100,000: 18.0<br>"
442,Mississippi,MS,2009.0,2009.0,502.0,2746287.0,18.0,"Mississippi<br>Total Deaths: 502.0<br>Population: 2746287.0<br>Death Rate Per 100,000: 18.0<br>"
443,Mississippi,MS,2010.0,2010.0,518.0,2756341.0,19.0,"Mississippi<br>Total Deaths: 518.0<br>Population: 2756341.0<br>Death Rate Per 100,000: 19.0<br>"
444,Mississippi,MS,2011.0,2011.0,475.0,2769262.0,17.0,"Mississippi<br>Total Deaths: 475.0<br>Population: 2769262.0<br>Death Rate Per 100,000: 17.0<br>"
445,Mississippi,MS,2012.0,2012.0,500.0,2781098.0,18.0,"Mississippi<br>Total Deaths: 500.0<br>Population: 2781098.0<br>Death Rate Per 100,000: 18.0<br>"
446,Mississippi,MS,2013.0,2013.0,503.0,2792781.0,18.0,"Mississippi<br>Total Deaths: 503.0<br>Population: 2792781.0<br>Death Rate Per 100,000: 18.0<br>"
447,Mississippi,MS,2014.0,2014.0,548.0,2799971.0,20.0,"Mississippi<br>Total Deaths: 548.0<br>Population: 2799971.0<br>Death Rate Per 100,000: 20.0<br>"
448,Mississippi,MS,2015.0,2015.0,543.0,2799551.0,19.0,"Mississippi<br>Total Deaths: 543.0<br>Population: 2799551.0<br>Death Rate Per 100,000: 19.0<br>"
449,Mississippi,MS,2016.0,2016.0,552.0,2800025.0,20.0,"Mississippi<br>Total Deaths: 552.0<br>Population: 2800025.0<br>Death Rate Per 100,000: 20.0<br>"
450,Missouri,MO,1999.0,1999.0,692.0,5192819.0,13.0,"Missouri<br>Total Deaths: 692.0<br>Population: 5192819.0<br>Death Rate Per 100,000: 13.0<br>"
451,Missouri,MO,2000.0,2000.0,653.0,5225313.0,12.0,"Missouri<br>Total Deaths: 653.0<br>Population: 5225313.0<br>Death Rate Per 100,000: 12.0<br>"
452,Missouri,MO,2001.0,2001.0,752.0,5270912.0,14.0,"Missouri<br>Total Deaths: 752.0<br>Population: 5270912.0<br>Death Rate Per 100,000: 14.0<br>"
453,Missouri,MO,2002.0,2002.0,769.0,5303061.0,15.0,"Missouri<br>Total Deaths: 769.0<br>Population: 5303061.0<br>Death Rate Per 100,000: 15.0<br>"
454,Missouri,MO,2003.0,2003.0,890.0,5337059.0,17.0,"Missouri<br>Total Deaths: 890.0<br>Population: 5337059.0<br>Death Rate Per 100,000: 17.0<br>"
455,Missouri,MO,2004.0,2004.0,958.0,5372525.0,18.0,"Missouri<br>Total Deaths: 958.0<br>Population: 5372525.0<br>Death Rate Per 100,000: 18.0<br>"
456,Missouri,MO,2005.0,2005.0,979.0,5412054.0,18.0,"Missouri<br>Total Deaths: 979.0<br>Population: 5412054.0<br>Death Rate Per 100,000: 18.0<br>"
457,Missouri,MO,2006.0,2006.0,1146.0,5461456.0,21.0,"Missouri<br>Total Deaths: 1146.0<br>Population: 5461456.0<br>Death Rate Per 100,000: 21.0<br>"
458,Missouri,MO,2007.0,2007.0,1054.0,5501812.0,19.0,"Missouri<br>Total Deaths: 1054.0<br>Population: 5501812.0<br>Death Rate Per 100,000: 19.0<br>"
459,Missouri,MO,2008.0,2008.0,1175.0,5534826.0,21.0,"Missouri<br>Total Deaths: 1175.0<br>Population: 5534826.0<br>Death Rate Per 100,000: 21.0<br>"
460,Missouri,MO,2009.0,2009.0,1254.0,5571379.0,23.0,"Missouri<br>Total Deaths: 1254.0<br>Population: 5571379.0<br>Death Rate Per 100,000: 23.0<br>"
461,Missouri,MO,2010.0,2010.0,1420.0,5598690.0,25.0,"Missouri<br>Total Deaths: 1420.0<br>Population: 5598690.0<br>Death Rate Per 100,000: 25.0<br>"
462,Missouri,MO,2011.0,2011.0,1356.0,5626395.0,24.0,"Missouri<br>Total Deaths: 1356.0<br>Population: 5626395.0<br>Death Rate Per 100,000: 24.0<br>"
463,Missouri,MO,2012.0,2012.0,1409.0,5642742.0,25.0,"Missouri<br>Total Deaths: 1409.0<br>Population: 5642742.0<br>Death Rate Per 100,000: 25.0<br>"
